region_id,region_ar,region_en,city_id,city_ar,city_en,district_id,district_ar,district_en,lat,lng,post_count
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031038,العقيق,Al Aqiq Dist.,26.099299,50.14602,148
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031039,المها,Al Maha Dist.,26.194299,50.125732,13
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031040,الامواج,Al Amwaj Dist.,26.138487,50.142798,254
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031041,اللؤلؤ,Al Lulu Dist.,26.119208,50.14374,262
5,المنطقة الشرقية,Eastern Province,31,الخبر,Al Khobar,10500031042,المرجان,Al Murjan Dist.,26.114086,50.121109,26
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047005,التلال,At Talal Dist.,28.445858,45.93642,8
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047006,الشفاء,Ash Shifa Dist.,28.250183,45.925934,14
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047007,الوادي,Al Wadi Dist.,28.358868,45.970785,7
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047008,البلدية,Al Baladiyah Dist.,28.426966,45.984378,4
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047010,العزيزية,Al Aziziyah Dist.,28.451643,45.967131,4
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047011,الفيحاء,Al Fayha Dist.,28.45491,46.013454,3
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047014,المحمدية,Al Muhammadiyah Dist.,28.38165,45.975194,10
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047015,الخالدية,Al Khalidiyah Dist.,28.42133,45.956128,4
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047019,قرطبة,Qurtubah Dist.,28.300543,45.958916,6
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047020,الروضة,Ar Rawdah Dist.,28.454314,46.051274,3
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047021,السليمانية,As Sulimaniyah Dist.,28.39974,45.93614,10
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047022,الفيصلية,Al Faisaliyah Dist.,28.395165,45.957938,6
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047025,اليرموك,Al Yarmuk Dist.,28.280437,45.953429,15
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047026,الريان,Ar Rayan Dist.,28.348355,45.95823,12
5,المنطقة الشرقية,Eastern Province,47,حفر الباطن,Hafar Al Batin,10500047032,غرناطة,Ghirnatah Dist.,28.273465,45.940947,8
5,المنطقة الشرقية,Eastern Province,55,القيصومة,Al Qaysumah,10500055005,الشفاء,Ash Shifa Dist.,28.286227,46.118427,3
5,المنطقة الشرقية,Eastern Province,67,القطيف,Al Qatif,10500067028,الخزامى,Al Khuzama Dist.,26.565523,50.015532,4
5,المنطقة الشرقية,Eastern Province,67,القطيف,Al Qatif,10500067033,المدارس,Al Madaris Dist.,26.578855,50.054803,3
5,المنطقة الشرقية,Eastern Province,67,القطيف,Al Qatif,10500067052,باب الشمال,Bab Madinah Ash Shamal Dist.,26.560448,50.002192,3
5,المنطقة الشرقية,Eastern Province,67,القطيف,Al Qatif,10500067058,الزهراء,Az Zahra Dist.,26.603146,50.011344,14
5,المنطقة الشرقية,Eastern Province,89,قرية العليا,Qaryat Al 'Ulya,10500089004,غرناطة,Ghirnatah Dist.,27.554569,47.679793,3
5,المنطقة الشرقية,Eastern Province,89,قرية العليا,Qaryat Al 'Ulya,10500089009,قرطبة,Qurtubah Dist.,27.545268,47.721753,3
5,المنطقة الشرقية,Eastern Province,89,قرية العليا,Qaryat Al 'Ulya,10500089013,السلام,As Salam Dist.,27.55381,47.681781,3
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113001,المرقاب,Al Merqab Dist.,26.999836,49.648797,6
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113002,طيبة,Tebah Dist.,26.987735,49.654005,9
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113004,الروضة,Al Rawdah Dist.,26.96163,49.670231,15
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113005,الضباب,Al Dabab Dist.,27.021842,49.629154,10
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113008,الدانة,Al Dana Dist.,27.011261,49.651294,3
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113012,البستان,Al Bustan Dist.,26.99141,49.644086,5
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113016,غرناطة,Ghirnatah Dist.,26.879172,49.759063,26
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113019,البحر,Al Bahar Dist.,26.919866,49.72099,15
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113021,الحمراء,Al Hamra Dist.,26.927847,49.724238,38
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113023,العزيزية,Al Aziziyah Dist.,26.845264,49.802868,124
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113024,قرطبة,Cordoba Dist.,26.863667,49.782048,39
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113034,الفيحاء,Al Fayha Dist.,27.115177,49.547215,3
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113037,دارين,Darin Dist.,27.171242,49.576835,4
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113044,القدس,Al Quds Dist.,27.1301,49.543388,3
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113045,جلمودة,Jalmudah Dist.,27.173187,49.529754,20
5,المنطقة الشرقية,Eastern Province,113,الجبيل,Al Jubail,10500113046,المطرفية,Al Matrafiyah Dist.,27.102579,49.517164,4
5,المنطقة الشرقية,Eastern Province,115,النعيرية,An Nu'ayriyah,10500115004,الربيع,Ar Rabie Dist.,27.480607,48.517643,23
5,المنطقة الشرقية,Eastern Province,115,النعيرية,An Nu'ayriyah,10500115007,الخليج,Al Khalij Dist.,27.468626,48.525538,12
5,المنطقة الشرقية,Eastern Province,115,النعيرية,An Nu'ayriyah,10500115008,المحمدية,Al Muhammadiyah Dist.,27.471399,48.475449,3
5,المنطقة الشرقية,Eastern Province,115,النعيرية,An Nu'ayriyah,10500115009,الفيصلية,Al Faisaliyah Dist.,27.482018,48.469791,8
5,المنطقة الشرقية,Eastern Province,243,بقيق,Buqayq,10500243009,المطار,Al Matar Dist.,25.927448,49.656932,10
5,المنطقة الشرقية,Eastern Province,2038,العيون,Al Uyun,10502038022,الرابية,Ar Rabiyah Dist.,25.577137,49.5571,5
5,المنطقة الشرقية,Eastern Province,2464,الخفجي,Al Khafji,10502464001,السلام,As Salam Dist.,28.38707,48.449625,4
5,المنطقة الشرقية,Eastern Province,2464,الخفجي,Al Khafji,10502464005,الشاطئ,Ash Shati Dist.,28.470327,48.487423,3
5,المنطقة الشرقية,Eastern Province,2464,الخفجي,Al Khafji,10502464006,الروضة,Ar Rawdah Dist.,28.399374,48.460815,5
5,المنطقة الشرقية,Eastern Province,2464,الخفجي,Al Khafji,10502464008,الخزامى,Al Khuzama Dist.,28.453694,48.481987,3
5,المنطقة الشرقية,Eastern Province,2464,الخفجي,Al Khafji,10502464010,العزيزية,Al Aziziyah Dist.,28.458494,48.491381,4
5,المنطقة الشرقية,Eastern Province,2464,الخفجي,Al Khafji,10502464021,الملك فهد,King Fahd Dist.,28.411358,48.482005,3
5,المنطقة الشرقية,Eastern Province,2590,راس تنورة,Ras Tannurah,10502590005,الاندلس,Al Andalus Dist.,26.702556,50.068161,8
5,المنطقة الشرقية,Eastern Province,2590,راس تنورة,Ras Tannurah,10502590007,الفيحاء,Al Fayha Dist.,26.713114,50.053843,8
5,المنطقة الشرقية,Eastern Province,2590,راس تنورة,Ras Tannurah,10502590008,الدانة,Ad Danah Dist.,26.705331,50.063272,6
6,منطقة عسير,Asir,15,ابها,Abha,10600015001,المنهل,Al Manhal Dist.,18.222167,42.514811,6
6,منطقة عسير,Asir,15,ابها,Abha,10600015004,النزهة,An Nuzhah Dist.,18.211756,42.512431,5
6,منطقة عسير,Asir,15,ابها,Abha,10600015005,ذرة,Dhurah Dist.,18.203529,42.508094,6
6,منطقة عسير,Asir,15,ابها,Abha,10600015006,شمسان,Shamsan Dist.,18.228981,42.505756,13
6,منطقة عسير,Asir,15,ابها,Abha,10600015007,القرى,Al Qura Dist.,18.237919,42.494496,11
6,منطقة عسير,Asir,15,ابها,Abha,10600015009,الربوة,Ar Rabwah Dist.,18.206976,42.524477,7
6,منطقة عسير,Asir,15,ابها,Abha,10600015010,النسيم,Al Naseem Dist.,18.209588,42.537412,7
6,منطقة عسير,Asir,15,ابها,Abha,10600015011,الاندلس,Al Andalus Dist.,18.217204,42.518558,6
6,منطقة عسير,Asir,15,ابها,Abha,10600015014,الوصايف,Al Wasaif Dist.,18.236424,42.483936,11
6,منطقة عسير,Asir,15,ابها,Abha,10600015017,الشفاء,Ash Shifa Dist.,18.207432,42.494156,5
6,منطقة عسير,Asir,15,ابها,Abha,10600015020,المروج,Al Muruj Dist.,18.215276,42.556766,102
6,منطقة عسير,Asir,15,ابها,Abha,10600015026,العرين,Al Arin Dist.,18.233392,42.555345,69
6,منطقة عسير,Asir,15,ابها,Abha,10600015027,البديع,Al Badi Dist.,18.22462,42.598455,97
6,منطقة عسير,Asir,15,ابها,Abha,10600015028,الصفا,Al Safa Dist.,18.223039,42.579697,4
6,منطقة عسير,Asir,15,ابها,Abha,10600015031,التعاون,At Taawun Dist.,18.269085,42.462167,9
6,منطقة عسير,Asir,15,ابها,Abha,10600015033,الروضة,Al Rawdah Dist.,18.232479,42.629554,46
6,منطقة عسير,Asir,15,ابها,Abha,10600015035,الروابي,Ar Rawabi Dist.,18.25656,42.60829,138
6,منطقة عسير,Asir,15,ابها,Abha,10600015036,المطار,Airport Dist.,18.260034,42.642844,10
6,منطقة عسير,Asir,15,ابها,Abha,10600015037,المصيف,Al Masif Dist.,18.284728,42.514702,5
6,منطقة عسير,Asir,15,ابها,Abha,10600015038,سلطانة,Sultanah Dist.,18.273418,42.633945,80
6,منطقة عسير,Asir,15,ابها,Abha,10600015040,البحيره,Al Bhira Dist.,18.223948,42.470807,8
6,منطقة عسير,Asir,15,ابها,Abha,10600015041,العقيق,Al Aqiq  Dist.,18.194964,42.608386,41
6,منطقة عسير,Asir,15,ابها,Abha,10600015042,السلام,As Salam Dist.,18.244736,42.470595,19
6,منطقة عسير,Asir,15,ابها,Abha,10600015043,الزهور,Az Zuhur Dist.,18.313352,42.624988,124
6,منطقة عسير,Asir,15,ابها,Abha,10600015044,المسك,Al Misk Dist.,18.176723,42.62065,4
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062001,الراقي,Al Raqi Dist.,18.32895,42.753114,23
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062003,الواحة,Al Wahah Dist.,18.332136,42.69523,9
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062005,الجزيرة,Al Jazirah Dist.,18.413824,42.678926,4
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062015,شباعة,Shubaah Dist.,18.319831,42.725569,5
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062018,المعمورة,Al Mamurah Dist.,18.326818,42.72077,6
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062019,النسيم,Al Naseem Dist.,18.291122,42.763198,6
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062025,الصقور,As Suqur Dist.,18.299724,42.759057,5
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062027,النخيل,Al Nakhil Dist.,18.296856,42.747906,4
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062029,الشرفية,Ash Sharafiyah Dist.,18.305671,42.746152,3
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062030,الربيع,Ar Rabie Dist.,18.31501,42.690531,16
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062034,الدوحة,Ad Dawhah Dist.,18.399836,42.722177,4
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062036,القافلة,Al Qafilah Dist.,18.424085,42.719129,35
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062039,الرونه,Ar Runah Dist.,18.227645,42.805929,5
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062040,الشفاء,Ash Shifa Dist.,18.26416,42.737124,31
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062041,ذلالة,Dhalalah Dist.,18.246519,42.752208,11
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062042,الرصراص 2,Ar Rasras 2 Dist.,18.252599,42.779096,6
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062046,الجامعيين,Al Jamiyin Dist.,18.311814,42.669954,16
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062047,الوسام,Al Wasam Dist.,18.350491,42.76521,19
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062048,اليرموك,Al Yarmuk Dist.,18.338424,42.759786,46
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062049,الحرابى,Al Harabi Dist.,18.252792,42.740391,4
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062052,الهرير الغربى,Al Harir Western Dist.,18.235821,42.768975,8
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062054,الظرفة,Al Dhurfah Dist.,18.291768,42.697295,102
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062055,تارة,Tara Dist.,18.273422,42.668217,5
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062057,الجبل,Al Jabal Dist.,18.26034,42.67189,13
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062058,شمال التضامن,Shamal At Tadamun Dist.,18.35495,42.694535,37
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062059,نشوان,Nashwan Dist.,18.343339,42.725562,14
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062060,المصيف,Al Masif Dist.,18.286245,42.662728,18
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062061,الصناعية,As Sinaiyah Dist.,18.384036,42.700639,6
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062062,الوفاء,Al Wafa Dist.,18.33936,42.749244,15
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062063,التعاون,At Taawun Dist.,18.361766,42.711181,17
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062066,ذهبان الغربى,Western Dhahban Dist.,18.272332,42.74044,6
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062067,ذهبان الشرقى,Eastern Dhahban Dist.,18.270329,42.750285,9
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062068,الرصراص 1,Ar Rasras 1 Dist.,18.262246,42.765141,7
6,منطقة عسير,Asir,62,خميس مشيط,Khamis Mushayt,10600062069,الوقواق,Al Waqwaq Dist.,18.256607,42.75179,3
6,منطقة عسير,Asir,65,احد رفيده,Ahad Rifaydah,10600065005,النهضة,An Nahdah Dist.,18.184588,42.859293,11
6,منطقة عسير,Asir,65,احد رفيده,Ahad Rifaydah,10600065012,الخليج,Al Khalij Dist.,18.192752,42.820262,18
6,منطقة عسير,Asir,256,طريب,Tarib,10600256002,النزهة,Al Nuzhah Dist.,18.557016,43.197494,5
6,منطقة عسير,Asir,256,طريب,Tarib,10600256005,الفاخرية,Al Fakhriyah Dist.,18.522396,43.227589,4
6,منطقة عسير,Asir,1514,بيشة,Bishah,10601514004,الخزان,Al Khazzan Dist.,20.052432,42.683095,8
6,منطقة عسير,Asir,1514,بيشة,Bishah,10601514023,النزهة,An Nuzhah Dist.,19.893507,42.608803,3
6,منطقة عسير,Asir,1514,بيشة,Bishah,10601514027,الامير سلطان,Prince Sultan Dist.,19.932241,42.603044,5
6,منطقة عسير,Asir,2519,النماص,An Namas,10602519010,السلام,As Salam Dist.,19.129116,42.132188,4
6,منطقة عسير,Asir,3273,تنومة,Tanumah,10603273001,الامل,Al Amal Dist.,18.941513,42.201161,3
6,منطقة عسير,Asir,3328,سراة عبيدة,Sarat Abidah,10603328006,الروضة,Ar Rawdah Dist.,18.078945,43.124034,3
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001005,الاخضر,Al Akhdar Dist.,28.360338,36.503932,8
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001006,البوادي,Al Bawadi Dist.,28.360381,36.524627,13
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001007,اليرموك,Al Yarmuk Dist.,28.350172,36.50647,10
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001009,النظيم,Al Nadheem Dist.,28.371027,36.529791,3
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001012,الحمراء,Al Hamra Dist.,28.369633,36.575665,3
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001015,سلطانة,Sultanah Dist.,28.393009,36.595608,7
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001016,الفيصلية الجنوبية,Faisaliyah South Dist.,28.392992,36.57783,8
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001017,الفيصلية الشمالية,Faisaliyah North Dist.,28.40661,36.564022,3
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001018,النهضة,Al Nahdah Dist.,28.389791,36.527845,4
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001019,الروضة,Al Rawdah Dist.,28.405462,36.522547,4
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001022,الريان,Al Rayan Dist.,28.46777,36.55548,18
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001023,الورود,Al Wurud Dist.,28.411231,36.567951,3
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001026,الفلاح,Al Falah Dist.,28.480041,36.554925,5
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001033,الجامعة,Al Jamiah Dist.,28.464112,36.473671,4
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001044,القادسية الثاني,Al Qadisiyah 2 Dist.,28.442726,36.50604,8
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001047,القدس,Al Quds Dist.,28.412025,36.462391,7
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001048,التعاون,Al Taawun Dist.,28.423979,36.468758,5
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001049,القادسية الاول,Al Qadisiyah 1 Dist.,28.426198,36.514526,4
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001050,غرناطة,Ghirnatah Dist.,28.411798,36.469375,6
7,منطقة تبوك,Tabuk,1,تبوك,Tabuk,10700001053,الياسمين,Al Yasmin Dist.,28.424216,36.4494,4
7,منطقة تبوك,Tabuk,74,تيماء,Tayma',10700074012,الرحمانية,Ar Rahmaniyah Dist.,27.609072,38.500799,5
8,منطقة حائل,Hail,10,حائل,Hail,10800010001,اجا,Aja Dist.,27.559871,41.690079,4
8,منطقة حائل,Hail,10,حائل,Hail,10800010002,العزيزية,Al Aziziyah Dist.,27.525799,41.688699,9
8,منطقة حائل,Hail,10,حائل,Hail,10800010012,الخزامى,Al Khuzama Dist.,27.572427,41.724133,17
8,منطقة حائل,Hail,10,حائل,Hail,10800010014,حدري البلاد,Hadri Al Bilad Dist.,27.548116,41.76515,7
8,منطقة حائل,Hail,10,حائل,Hail,10800010016,السويفلة,As Suwayfilah Dist.,27.555584,41.746703,9
8,منطقة حائل,Hail,10,حائل,Hail,10800010019,الوسيطاء,Al Wusayta Dist.,27.515688,41.668996,3
8,منطقة حائل,Hail,10,حائل,Hail,10800010020,صبابة,Sababah Dist.,27.525299,41.648078,3
8,منطقة حائل,Hail,10,حائل,Hail,10800010021,المطار,Al Matar Dist.,27.502861,41.691895,5
8,منطقة حائل,Hail,10,حائل,Hail,10800010023,المدائن,Al Madaen Dist.,27.410811,41.719071,35
8,منطقة حائل,Hail,10,حائل,Hail,10800010025,النقرة,An Naqrah Dist.,27.474166,41.665365,35
8,منطقة حائل,Hail,10,حائل,Hail,10800010029,السويفلة,As Suwayfilah Dist.,27.555584,41.746703,9
8,منطقة حائل,Hail,10,حائل,Hail,10800010032,المصيف,Al Masif Dist.,27.584767,41.674478,6
8,منطقة حائل,Hail,10,حائل,Hail,10800010033,المنتزه الشرقي,Al Muntazah Ash Sharqi Dist.,27.547982,41.699502,4
8,منطقة حائل,Hail,10,حائل,Hail,10800010034,اللقيطة,Al Laqitah Dist.,27.645918,41.695055,7
8,منطقة حائل,Hail,10,حائل,Hail,10800010035,الوادي,Al Wadi Dist.,27.425585,41.587625,35
8,منطقة حائل,Hail,10,حائل,Hail,10800010036,الرصف,Ar Rasf Dist.,27.445119,41.612088,13
8,منطقة حائل,Hail,10,حائل,Hail,10800010038,ضاحية الملك فهد,Dahiyat King Fahd Dist,27.643542,41.768613,7
8,منطقة حائل,Hail,10,حائل,Hail,10800010044,قفار,Qfaar Dist.,27.400828,41.605164,34
8,منطقة حائل,Hail,1228,الشنان,Ash Shinan,10801228001,السلام,As Salam Dist.,27.199065,42.460027,26
8,منطقة حائل,Hail,1228,الشنان,Ash Shinan,10801228005,العزيزية,Al Aziziyah Dist.,27.208893,42.46904,3
8,منطقة حائل,Hail,2370,بقعاء,Baq'a,10802370012,ج2,C2 Dist.,27.927265,42.359224,3
9,منطقة الحدود الشمالية,Northern Borders,2213,عرعر,Arar,10902213001,غرناطة الشرقي,Ghirnatah Eastern Dist.,31.003886,41.19149,16
9,منطقة الحدود الشمالية,Northern Borders,2213,عرعر,Arar,10902213006,ضاحية الملك فهد,Dahiyat King Fahd Dist,30.924186,41.095998,3
9,منطقة الحدود الشمالية,Northern Borders,2213,عرعر,Arar,10902213042,قرطبة,Qurtubah Dist.,30.998498,41.14815,3
9,منطقة الحدود الشمالية,Northern Borders,2213,عرعر,Arar,10902213060,غرناطة الغربي,Ghirnatah Wesrtern Dist.,31.007902,41.171592,8
10,منطقة جازان,Jazan,17,جازان,Jazan,11000017004,الصفا,As Safa Dist.,16.884039,42.566177,5
10,منطقة جازان,Jazan,17,جازان,Jazan,11000017007,المطار,Airport Dist.,16.894995,42.570748,19
10,منطقة جازان,Jazan,17,جازان,Jazan,11000017008,الروابي,Ar Rawabi Dist.,17.000397,42.633152,28
10,منطقة جازان,Jazan,17,جازان,Jazan,11000017009,الزهور,Az Zuhur Dist.,16.892325,42.615862,20
10,منطقة جازان,Jazan,17,جازان,Jazan,11000017010,الشاطئ,Ash Shati Dist.,16.922958,42.556526,76
10,منطقة جازان,Jazan,17,جازان,Jazan,11000017011,الروضة,Ar Rawdah Dist.,16.920935,42.568068,61
10,منطقة جازان,Jazan,17,جازان,Jazan,11000017014,النور,An Nur Dist.,16.937255,42.627584,10
10,منطقة جازان,Jazan,17,جازان,Jazan,11000017016,الجبل,Al Jabal Dist.,16.880133,42.550643,3
10,منطقة جازان,Jazan,3525,ابو عريش,Abu Arish,11003525011,الروضة,Ar Rawdah Dist.,16.960089,42.816768,8
10,منطقة جازان,Jazan,3525,ابو عريش,Abu Arish,11003525015,الصفا,As Safa Dist.,16.977488,42.818153,3
11,منطقة نجران,Najran,3417,نجران,Najran,11103417044,الفهد,Al Fahd Dist.,17.573269,44.230106,4
12,منطقة الباحة,Bahah,1542,الباحة,Bahah,11201542001,الشروق,Al Shorouk Dist.,20.085074,41.574998,3
12,منطقة الباحة,Bahah,1542,الباحة,Bahah,11201542008,النزهة,An Nuzhah Dist.,20.014797,41.480684,3
13,منطقة الجوف,Jawf,2268,دومة الجندل,Dawmat Al Jandal,11302268021,الرديفة والرافعية,Ar Radifah Wal Rafeiyah Dist.,29.807425,39.669305,3
