district_id,district_ar,district_en,city_id,city_ar,city_en,region_ar,lat,lng,post_count
10100003001,حي العمل,Al Amal Dist.,3,الرياض,Riyadh,منطقة الرياض,24.644879,46.725251,21
10100003002,حي النموذجية,Al Namudhajiyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.658763,46.695292,19
10100003003,حي الجرادية,Al Jarradiyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.616083,46.696457,39
10100003004,حي الصناعية,Al Sinaiyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.639005,46.74208,9
10100003005,حي منفوحة الجديدة,Manfuha Al Jadidah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.611721,46.716076,43
10100003006,حي الفاخرية,Al Fakhiriyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.645233,46.68512,10
10100003007,حي الديرة,Al Dirah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.636839,46.709267,12
10100003008,حي ام الحمام الشرقي,East Umm Al Hamam Dist.,3,الرياض,Riyadh,منطقة الرياض,24.69095,46.65348,28
10100003009,حي الشرفية,Al Sharafiyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.655023,46.673862,11
10100003010,حي الهدا,Al Hada Dist.,3,الرياض,Riyadh,منطقة الرياض,24.657791,46.625487,13
10100003011,حي المعذر الشمالي,North Mathar Dist.,3,الرياض,Riyadh,منطقة الرياض,24.686069,46.668247,31
10100003012,حي ام الحمام الغربي,West Umm Al Hamam Dist.,3,الرياض,Riyadh,منطقة الرياض,24.700222,46.64547,144
10100003013,حي الرحمانية,Ar Rahmaniyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.717627,46.66468,71
10100003014,حي لبن,Laban Dist.,3,الرياض,Riyadh,منطقة الرياض,24.63583,46.602698,103
10100003015,حي الرفيعة,Ar Rafiah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.639734,46.662276,57
10100003016,حي الشهداء,Al Shohda Dist.,3,الرياض,Riyadh,منطقة الرياض,24.79167,46.739083,155
10100003017,حي الملك فهد,King Fahd Dist.,3,الرياض,Riyadh,منطقة الرياض,24.740459,46.670147,85
10100003018,حي السويدي,Al Suwaidi Dist.,3,الرياض,Riyadh,منطقة الرياض,24.592075,46.672556,342
10100003019,حي الحزم,Al Hazm Dist.,3,الرياض,Riyadh,منطقة الرياض,24.534145,46.64239,594
10100003020,حي عتيقة,Utayqah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.595836,46.707971,19
10100003021,حي المربع,Al Murabba Dist.,3,الرياض,Riyadh,منطقة الرياض,24.664521,46.70605,82
10100003022,حي الفلاح,Al Falah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.796925,46.707725,123
10100003023,حي الندى,Al Nada Dist.,3,الرياض,Riyadh,منطقة الرياض,24.80507,46.684272,294
10100003024,حي المرسلات,Al Mursalat Dist.,3,الرياض,Riyadh,منطقة الرياض,24.749487,46.684437,94
10100003025,حي النزهة,Al Nuzha Dist.,3,الرياض,Riyadh,منطقة الرياض,24.755273,46.706092,168
10100003026,حي الورود,Al Woroud Dist.,3,الرياض,Riyadh,منطقة الرياض,24.72092,46.679953,147
10100003027,حي الملك فيصل,King Faisal Dist.,3,الرياض,Riyadh,منطقة الرياض,24.763153,46.776229,359
10100003029,حي العزيزية,Al Aziziyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.584674,46.768262,204
10100003030,حي المنصورة,Al Mansurah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.60817,46.745589,23
10100003031,حي غبيرة,Ghobairah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.623678,46.736368,17
10100003032,حي الفاروق,Al Farooq Dist.,3,الرياض,Riyadh,منطقة الرياض,24.654133,46.76822,57
10100003033,حي الفيصلية,Al Faisaliyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.641365,46.786673,31
10100003034,حي الخالدية,Al Khalidiyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.624803,46.755929,31
10100003035,حي الجزيرة,Al Jazeerah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.669392,46.793386,46
10100003036,حي السعادة,Al Saadah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.691306,46.836293,434
10100003037,حي الناصرية,Al Nasiriyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.650821,46.673035,12
10100003038,حي المناخ,Al Manakh Dist.,3,الرياض,Riyadh,منطقة الرياض,24.618952,46.798186,55
10100003039,حي الدفاع,Al Difaa Dist.,3,الرياض,Riyadh,منطقة الرياض,24.584561,46.837629,3
10100003040,حي النور,Al Noor Dist.,3,الرياض,Riyadh,منطقة الرياض,24.619442,46.812267,20
10100003041,حي الملك عبدالله,King Abdullah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.729713,46.746266,66
10100003044,حي الملك عبدالعزيز,King Abdulaziz Dist.,3,الرياض,Riyadh,منطقة الرياض,24.699243,46.721438,105
10100003045,حي الوزارات,Al Wizarat Dist.,3,الرياض,Riyadh,منطقة الرياض,24.686754,46.715469,79
10100003046,حي سكيرينة,Skirinah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.616707,46.717192,4
10100003047,حي الربوة,Ar Rabwah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.688024,46.76129,102
10100003048,حي جرير,Jareer Dist.,3,الرياض,Riyadh,منطقة الرياض,24.675463,46.748216,142
10100003049,حي المعذر,Al Mathar Dist.,3,الرياض,Riyadh,منطقة الرياض,24.669907,46.66613,48
10100003050,حي الصالحية,As Salhiyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.635851,46.734132,14
10100003051,حي الملز,Al Malaz Dist.,3,الرياض,Riyadh,منطقة الرياض,24.662054,46.73335,164
10100003052,حي منفوحة,Manfuhah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.603045,46.725986,42
10100003053,حي عليشة,Olaishah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.629844,46.684029,11
10100003054,حي النهضة,Al Nahdah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.763156,46.822632,487
10100003055,حي الخليج,Al Khaleej Dist.,3,الرياض,Riyadh,منطقة الرياض,24.777667,46.804572,835
10100003056,حي الضباط,Al Dhubbat Dist.,3,الرياض,Riyadh,منطقة الرياض,24.689256,46.719994,138
10100003057,حي السويدي الغربي,West Suwaidi Dist.,3,الرياض,Riyadh,منطقة الرياض,24.574777,46.622992,115
10100003058,حي ديراب,Dirab Dist.,3,الرياض,Riyadh,منطقة الرياض,24.50763,46.628683,170
10100003059,حي احد,Ohod Dist.,3,الرياض,Riyadh,منطقة الرياض,24.488184,46.63519,64
10100003060,حي نمار,Namar Dist.,3,الرياض,Riyadh,منطقة الرياض,24.569284,46.684767,61
10100003061,حي الشفا,Al Shifa Dist.,3,الرياض,Riyadh,منطقة الرياض,24.562468,46.69851,44
10100003062,حي المحمدية,Al Muhammadiyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.734612,46.6465,137
10100003063,حي السليمانية,Al Sulaimaniyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.712614,46.692513,458
10100003064,حي المروة,Al Marwah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.53956,46.669883,82
10100003065,حي عكاظ,Okaz Dist.,3,الرياض,Riyadh,منطقة الرياض,24.510654,46.66493,961
10100003066,حي شبرا,Shubra Dist.,3,الرياض,Riyadh,منطقة الرياض,24.570516,46.653772,205
10100003067,حي الزهرة,Al Zahrah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.578791,46.644554,164
10100003069,حي سلطانة,Sultanah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.603123,46.68824,42
10100003070,حي اليمامة,Al Yamamah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.596596,46.716332,64
10100003071,حي البديعة,Al Badiah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.617871,46.681305,31
10100003072,حي المصانع,Al Masani Dist.,3,الرياض,Riyadh,منطقة الرياض,24.56824,46.747637,28
10100003073,حي القادسية,Al Qadisiyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.818676,46.824954,996
10100003074,حي الصفا,Al Safa Dist.,3,الرياض,Riyadh,منطقة الرياض,24.667292,46.776568,27
10100003075,حي العليا,Al Olaya Dist.,3,الرياض,Riyadh,منطقة الرياض,24.701529,46.680244,697
10100003076,حي الدريهمية,Al Duraihemiyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.59475,46.694771,127
10100003078,حي السلام,Al Salam Dist.,3,الرياض,Riyadh,منطقة الرياض,24.706936,46.814541,118
10100003079,حي المنار,Al Manar Dist.,3,الرياض,Riyadh,منطقة الرياض,24.727734,46.798632,80
10100003080,حي النسيم الشرقي,East Naseem Dist.,3,الرياض,Riyadh,منطقة الرياض,24.739815,46.842155,228
10100003081,حي القدس,Al Quds Dist.,3,الرياض,Riyadh,منطقة الرياض,24.753447,46.757535,208
10100003082,حي الوادي,Al Wadi Dist.,3,الرياض,Riyadh,منطقة الرياض,24.787929,46.691852,524
10100003083,حي النفل,Al Nafel Dist.,3,الرياض,Riyadh,منطقة الرياض,24.78263,46.677312,292
10100003084,حي المصيف,Al Maseef Dist.,3,الرياض,Riyadh,منطقة الرياض,24.767442,46.680117,296
10100003085,حي التعاون,Al Taawun Dist.,3,الرياض,Riyadh,منطقة الرياض,24.773643,46.694652,202
10100003086,حي الازدهار,Al Ezdihar Dist.,3,الرياض,Riyadh,منطقة الرياض,24.781154,46.721156,279
10100003087,حي الاندلس,Al Andalus Dist.,3,الرياض,Riyadh,منطقة الرياض,24.744649,46.789634,92
10100003088,حي الروضة,Al Rawdah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.734874,46.768935,276
10100003089,حي الروابي,Al Rawabi Dist.,3,الرياض,Riyadh,منطقة الرياض,24.694167,46.790214,99
10100003090,حي الريان,Al Rayan Dist.,3,الرياض,Riyadh,منطقة الرياض,24.71438,46.783097,152
10100003091,حي ظهرة البديعة,Dhahrat Al Badeah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.59327,46.642502,81
10100003092,حي النظيم,Al Nadheem Dist.,3,الرياض,Riyadh,منطقة الرياض,24.842073,46.923915,277
10100003094,حي البرية,Al Bariyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.56807,46.908848,36
10100003095,حي طيبة,Taybah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.55352,46.827307,84
10100003096,حي المنصورية,Mansuriyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.536644,46.796778,20
10100003097,حي ضاحية نمار,Dahiyat Namar Dist.,3,الرياض,Riyadh,منطقة الرياض,24.500907,46.53046,652
10100003098,حي المصفاة,Al Misfat Dist.,3,الرياض,Riyadh,منطقة الرياض,24.506838,46.903842,152
10100003101,حي قرطبة,Qurtubah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.819669,46.737185,1386
10100003102,حي طويق,Tuwaiq Dist.,3,الرياض,Riyadh,منطقة الرياض,24.561314,46.54937,2754
10100003103,حي العوالي,Al Awaly Dist.,3,الرياض,Riyadh,منطقة الرياض,24.559986,46.602503,650
10100003104,حي الربيع,Ar Rabie Dist.,3,الرياض,Riyadh,منطقة الرياض,24.79665,46.662607,189
10100003105,حي المغرزات,Al Mughrazat Dist.,3,الرياض,Riyadh,منطقة الرياض,24.758643,46.732988,86
10100003106,حي السلي,Al Sulay Dist.,3,الرياض,Riyadh,منطقة الرياض,24.665076,46.847529,158
10100003107,حي العقيق,Al Aqeeq Dist.,3,الرياض,Riyadh,منطقة الرياض,24.779877,46.627189,1141
10100003108,حي النخيل,Al Nakheel Dist.,3,الرياض,Riyadh,منطقة الرياض,24.746432,46.630738,200
10100003109,حي الغدير,Al Ghadeer Dist.,3,الرياض,Riyadh,منطقة الرياض,24.776984,46.656824,87
10100003110,حي المروج,Al Muruj Dist.,3,الرياض,Riyadh,منطقة الرياض,24.757057,46.664898,165
10100003111,حي العود,Al Oud Dist.,3,الرياض,Riyadh,منطقة الرياض,24.631815,46.729079,29
10100003112,حي ثليم,Thulaim Dist.,3,الرياض,Riyadh,منطقة الرياض,24.641606,46.725754,31
10100003113,حي الشميسي,Al Shumaisi Dist.,3,الرياض,Riyadh,منطقة الرياض,24.62329,46.70036,29
10100003114,حي الوشام,Al Wisham Dist.,3,الرياض,Riyadh,منطقة الرياض,24.641761,46.70032,7
10100003118,حي جبرة,Jabrah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.62294,46.71881,3
10100003120,حي المرقب,Al Marqab Dist.,3,الرياض,Riyadh,منطقة الرياض,24.635467,46.722581,37
10100003121,حي الفوطة,Al Futah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.639791,46.715147,10
10100003122,حي ام سليم,Umm Saleem Dist.,3,الرياض,Riyadh,منطقة الرياض,24.632619,46.694634,10
10100003123,حي الصحافة,Al Sahafah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.802899,46.636561,484
10100003125,حي الرائد,Al Raed Dist.,3,الرياض,Riyadh,منطقة الرياض,24.705742,46.633008,52
10100003126,حي العريجاء الغربي,West Oraija Dist.,3,الرياض,Riyadh,منطقة الرياض,24.588018,46.597604,118
10100003127,حي العريجاء,Al Uraija Dist.,3,الرياض,Riyadh,منطقة الرياض,24.62738,46.662209,14
10100003128,حي العريجاء الوسطى,Middle Oraija Dist.,3,الرياض,Riyadh,منطقة الرياض,24.6115,46.635941,27
10100003129,حي الحمراء,Al Hamra Dist.,3,الرياض,Riyadh,منطقة الرياض,24.776935,46.762433,269
10100003130,حي الدار البيضاء,Al Dar Al Baida Dist.,3,الرياض,Riyadh,منطقة الرياض,24.56271,46.787166,454
10100003132,حي الزهراء,Al Zahra Dist.,3,الرياض,Riyadh,منطقة الرياض,24.683266,46.731523,26
10100003133,حي الفيحاء,Al Fayha Dist.,3,الرياض,Riyadh,منطقة الرياض,24.681115,46.811382,209
10100003134,حي المؤتمرات,Al Mutamarat Dist.,3,الرياض,Riyadh,منطقة الرياض,24.670708,46.685288,12
10100003136,حي الجنادرية,Al Janadriyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.847909,46.892454,1556
10100003137,حي اشبيلية,Ishbiliyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.794843,46.794399,436
10100003138,حي المعيزلة,Al Maizalah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.795972,46.844281,106
10100003139,حي اليرموك,Al Yarmuk Dist.,3,الرياض,Riyadh,منطقة الرياض,24.808436,46.784309,1210
10100003140,حي المونسية,Al Munisiyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.83149,46.7678,2341
10100003141,حي الخزامى,Al Khuzama Dist.,3,الرياض,Riyadh,منطقة الرياض,24.711756,46.613777,3
10100003142,عرقة,Irqah,3,الرياض,Riyadh,منطقة الرياض,24.684607,46.586618,243
10100003143,حي ظهرة لبن,Dhahrat Laban Dist.,3,الرياض,Riyadh,منطقة الرياض,24.62381,46.534475,1580
10100003144,حي حطين,Hiteen Dist.,3,الرياض,Riyadh,منطقة الرياض,24.77344,46.608669,727
10100003145,حي الملقا,Al Malqa Dist.,3,الرياض,Riyadh,منطقة الرياض,24.804228,46.602413,2380
10100003146,حي القيروان,Al Qairawan Dist.,3,الرياض,Riyadh,منطقة الرياض,24.827751,46.591319,769
10100003147,حي الياسمين,Al Yasmeen Dist.,3,الرياض,Riyadh,منطقة الرياض,24.823963,46.644672,1354
10100003148,حي العارض,Al Arid Dist.,3,الرياض,Riyadh,منطقة الرياض,24.881377,46.619293,2905
10100003149,مطار الملك خالد,King Khalid International Airport,3,الرياض,Riyadh,منطقة الرياض,24.95819,46.62705,7
10100003150,حي النرجس,Al Narjis Dist.,3,الرياض,Riyadh,منطقة الرياض,24.866203,46.657662,3769
10100003152,حي بنبان,Banban Dist.,3,الرياض,Riyadh,منطقة الرياض,25.021828,46.522598,45
10100003153,حي الرمال,Al Rimal Dist.,3,الرياض,Riyadh,منطقة الرياض,24.868436,46.811114,4314
10100003155,حي غرناطة,Ghirnatah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.798965,46.75052,204
10100003158,حي هيت,Hyt Dist.,3,الرياض,Riyadh,منطقة الرياض,24.464446,46.981668,8
10100003159,حي الحائر,Al Haer Dist.,3,الرياض,Riyadh,منطقة الرياض,24.409971,46.841987,28
10100003161,حي ام الشعال,Umm Al Shaal Dist.,3,الرياض,Riyadh,منطقة الرياض,24.343826,46.963683,4
10100003162,حي الغنامية,Al Ghannamiyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.476506,46.808428,52
10100003163,حي عريض,Oraid Dist.,3,الرياض,Riyadh,منطقة الرياض,24.445597,46.76292,510
10100003164,حي بدر,Badr Dist.,3,الرياض,Riyadh,منطقة الرياض,24.517042,46.73295,1952
10100003165,حي المهدية,Al Mahdiyah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.660882,46.523857,2575
10100003167,حي النسيم الغربي,West Naseem Dist.,3,الرياض,Riyadh,منطقة الرياض,24.725872,46.826454,341
10100003168,حي المشاعل,Al Mishael Dist.,3,الرياض,Riyadh,منطقة الرياض,24.614076,46.867245,58
10100003169,حي الندوة,Al Nadwah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.79708,46.878412,308
10100003172,حي وادي لبن,Wady Laban Dist.,3,الرياض,Riyadh,منطقة الرياض,24.598441,46.53692,5
10100003174,حي السدرة,Al Sidrah Dist.,3,الرياض,Riyadh,منطقة الرياض,24.449138,46.879488,4
10100003177,حي البساتين,Al Basatin Dist.,3,الرياض,Riyadh,منطقة الرياض,25.147015,47.196175,3
10100003182,حي الرسالة,Al Risalah Dist.,3,الرياض,Riyadh,منطقة الرياض,25.03885,47.235131,11
10100003183,حي الخير,Al Khair Dist.,3,الرياض,Riyadh,منطقة الرياض,25.047502,46.425992,297
10100003184,حي الفرسان,Al Fursan Dist.,3,الرياض,Riyadh,منطقة الرياض,25.016326,47.219502,10
10100003185,حي الشعلة,Al Sholah Dist.,3,الرياض,Riyadh,منطقة الرياض,25.069062,47.140402,78
10100003186,حي الراية,Al Rayah Dist.,3,الرياض,Riyadh,منطقة الرياض,25.032469,47.200042,16
10100003188,حي الزاهر,Al Zaher Dist.,3,الرياض,Riyadh,منطقة الرياض,25.036661,47.056282,90
10100003189,حي المرجان,Al Marjan Dist.,3,الرياض,Riyadh,منطقة الرياض,24.91862,46.866722,270
10100003190,حي البيان,Al Bayan Dist.,3,الرياض,Riyadh,منطقة الرياض,24.882763,46.864141,573
10100003191,حي العلا,Al Ula Dist.,3,الرياض,Riyadh,منطقة الرياض,25.033692,47.144041,64
10100003192,حي المشرق,Al Mashriq Dist.,3,الرياض,Riyadh,منطقة الرياض,24.979413,47.038376,62
10100003193,حي النخبة,Al Nakhbah Dist.,3,الرياض,Riyadh,منطقة الرياض,25.029273,47.262336,49
10100003194,حي السحاب,Al Sahab Dist.,3,الرياض,Riyadh,منطقة الرياض,24.92924,46.936487,15
10100003195,حي الوسام,Al Wasam Dist.,3,الرياض,Riyadh,منطقة الرياض,24.912824,46.90553,46
10100024002,حي اليرموك,Al Yarmuk Dist.,24,المجمعة,Al Majma'ah,منطقة الرياض,25.914359,45.359808,3
10100024004,حي الملك فهد,King Fahd Dist.,24,المجمعة,Al Majma'ah,منطقة الرياض,25.898456,45.344517,8
10100024006,حي الملك عبدالعزيز,King Abdulaziz Dist.,24,المجمعة,Al Majma'ah,منطقة الرياض,25.906807,45.361973,7
10100024007,حي الاندلس,Al Andalus Dist.,24,المجمعة,Al Majma'ah,منطقة الرياض,25.918991,45.371197,14
10100024008,حي المطار,Al Matar Dist.,24,المجمعة,Al Majma'ah,منطقة الرياض,25.92134,45.382843,7
10100024009,حي الملك عبدالله,King Abdullah Dist.,24,المجمعة,Al Majma'ah,منطقة الرياض,25.912779,45.392051,13
10100024012,حي الجامعيين,Al Jamiyin Dist.,24,المجمعة,Al Majma'ah,منطقة الرياض,25.901844,45.38183,10
10100024014,حي المستقبل,Al Mustaqbal Dist.,24,المجمعة,Al Majma'ah,منطقة الرياض,25.897244,45.411285,28
10100162006,حي الملك فيصل,King Faisal Dist.,162,جلاجل,Jalajil,منطقة الرياض,25.718448,45.463519,7
10100165004,حي الربعة,Ar Rabah Dist.,165,حوطة سدير,Hawtat Sudair,منطقة الرياض,25.601333,45.609351,4
10100165007,حي بدر,Badr Dist.,165,حوطة سدير,Hawtat Sudair,منطقة الرياض,25.601442,45.629446,3
10100165014,حي المروج,Al Muruj Dist.,165,حوطة سدير,Hawtat Sudair,منطقة الرياض,25.609767,45.633141,3
10100168001,حي سلطانة,Sultanah Dist.,168,الارطاوية,Al Artawiyah,منطقة الرياض,26.497368,45.351036,3
10100168002,حي الفيحاء,Al Fayha Dist.,168,الارطاوية,Al Artawiyah,منطقة الرياض,26.493409,45.355699,3
10100168006,حي الورود,Al Wurud Dist.,168,الارطاوية,Al Artawiyah,منطقة الرياض,26.5446,45.342418,4
10100168009,حي المصيف,Al Masif Dist.,168,الارطاوية,Al Artawiyah,منطقة الرياض,26.51693,45.35762,4
10100270001,حي حطين,Hiteen Dist.,270,الزلفي,Az Zulfi,منطقة الرياض,26.328684,44.878056,8
10100270002,حي قرطبة,Qurtubah Dist.,270,الزلفي,Az Zulfi,منطقة الرياض,26.318286,44.843326,3
10100270004,حي العزيزية,Al Aziziyah Dist.,270,الزلفي,Az Zulfi,منطقة الرياض,26.298909,44.806462,11
10100270006,حي الخالدية,Al Khalidiyah Dist.,270,الزلفي,Az Zulfi,منطقة الرياض,26.294906,44.814611,7
10100270009,حي الريان,Ar Riyan Dist.,270,الزلفي,Az Zulfi,منطقة الرياض,26.308158,44.88354,4
10100270010,حي النهضة,An Nahdah Dist.,270,الزلفي,Az Zulfi,منطقة الرياض,26.293558,44.888386,9
10100270016,حي الفاروق,Al Farouq Dist.,270,الزلفي,Az Zulfi,منطقة الرياض,26.307174,44.818549,5
10100270017,حي الصديق,As Sediq Dist.,270,الزلفي,Az Zulfi,منطقة الرياض,26.298514,44.823609,5
10100270018,حي اليرموك,Al Yarmok Dist.,270,الزلفي,Az Zulfi,منطقة الرياض,26.316877,44.813344,10
10100270020,حي اليمامة,Al Yamamah Dist.,270,الزلفي,Az Zulfi,منطقة الرياض,26.311838,44.797506,5
10100270023,حي المنتزة,Al Muntazah Dist.,270,الزلفي,Az Zulfi,منطقة الرياض,26.340096,44.870974,8
